TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
201707,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.58012,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201707-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201707,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.34108,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201707-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201708,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.10550,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201708-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201708,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.97716,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201708-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201708,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.47617,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201708-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201708,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.64564,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201708-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201709,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.42885,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201709-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201709,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.60658,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201709-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201709,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.21756,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201709-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201709,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.42262,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201709-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201710,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,86.84243,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201710-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201710,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.76931,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201710-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201710,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.83714,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201710-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201710,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.16792,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201710-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201711,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,88.16261,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201711-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201711,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,86.13263,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201711-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201711,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.24459,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201711-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201711,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.90857,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201711-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.25262,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.13905,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.24962,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.64754,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.68610,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.84818,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.45416,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,76.76887,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.72443,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.33813,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.00360,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.83592,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.68844,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.90029,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.86835,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.78162,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,84.84418,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,92.46426,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,90.73803,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,76.10535,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,86.24802,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,89.87155,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,91.55342,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,75.05865,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.62549,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.52287,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.93123,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,76.06463,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.27511,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.18739,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.34448,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.31841,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.72351,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,83.91116,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.35329,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.50927,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201721,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,75.75280,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201721-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201721,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,85.24908,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201721-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201721,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.76327,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201721-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201721,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.67166,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201721-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201722,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.93167,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201722-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201722,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,82.80659,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201722-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201722,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.50142,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201722-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201722,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.00661,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201722-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201723,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.57064,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201723-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201723,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,81.96326,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201723-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201723,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.16504,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201723-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201723,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,77.75754,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201723-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201724,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.59319,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201724-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201724,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.61420,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201724-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201724,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,79.45347,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201724-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201724,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,76.85569,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201724-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201725,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,72.70070,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201725-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201725,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,80.05959,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201725-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
201725,YYYYWW,WEEKLY_NANO_PERCENTAGE_MEDIAN,78.12622,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201725-OCCCI-V3_1-L3B4-NANO_PERCENTAGE-PAN-STATS
