TIME,TIME_UNIT,VARIABLE,VALUE,UNITS,REGION,SHAPEFILE,SENSOR,ALGORITHM,SOURCE,NOTES,FILENAME
1998,YYYY,ANNUAL_MICRO_PERCENTAGE_MEDIAN,13.16730,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,A_1998-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201703,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,18.15368,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201703-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201703,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.93351,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201703-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201704,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,8.070930,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201704-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201704,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.15744,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201704-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201704,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.24874,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201704-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201704,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.811556,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201704-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201705,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.30424,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201705-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201705,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.71254,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201705-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201705,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.71856,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201705-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201705,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.38459,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201705-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201706,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.17865,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201706-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201706,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.87268,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201706-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201706,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.71559,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201706-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201706,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.49425,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201706-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201707,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,8.357804,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201707-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201707,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.53645,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201707-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201707,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.63665,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201707-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201707,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.04106,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201707-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201708,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.40673,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201708-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201708,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.94920,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201708-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201708,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.54397,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201708-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201708,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.82849,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201708-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201709,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.15127,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201709-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201709,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.70492,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201709-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201709,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.37469,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201709-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201709,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.62560,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201709-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201710,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.59709,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201710-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201710,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.37424,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201710-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201710,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.94779,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201710-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201710,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.93565,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201710-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201711,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.17356,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201711-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201711,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.28840,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201711-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201711,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.31651,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201711-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201711,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.03723,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201711-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.08084,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.06847,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.29347,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201712,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.65674,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201712-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.25322,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,16.28580,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.61366,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201713,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.36302,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201713-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.96746,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,17.56250,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.57404,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201714,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.09778,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201714-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.02980,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.20775,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.87671,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201715,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.64483,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201715-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,11.80504,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.382480,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,8.010611,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201716,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.67975,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201716-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.08384,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.10314,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,7.467295,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201717,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.94251,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201717-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.63187,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.46435,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.54685,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201718,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.44925,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201718-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.04664,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.27861,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.47396,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201719,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.17072,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201719-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,14.39313,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.23254,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,12.31074,percent(%),GOM,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201720,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,13.91133,percent(%),MAB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201720-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201721,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,15.19238,percent(%),GB,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201721-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
201721,YYYYWW,WEEKLY_MICRO_PERCENTAGE_MEDIAN,10.05464,percent(%),SS,EPU_NOESTUARIES,OC-CCI,PAN_ET_AL_2010; PAN_ET_AL_2011,KHyde (NEFSC); http://www.esa-oceancolour-cci.org/,MEDIAN OF THE SPATIAL DATA,W_201721-OCCCI-V3_1-L3B4-MICRO_PERCENTAGE-PAN-STATS
