EPU,date,source,BottomT.mean,BottomT.sd,Trend,Detrended
GOM,10/14/2019,GLORYS,9.334494728,1.189897104,8.052965107,1.281529621
GOM,10/15/2019,GLORYS,9.349226084,1.188015311,8.053097059,1.296129025
GOM,10/16/2019,GLORYS,9.359288884,1.182604889,8.053229011,1.306059873
GOM,10/17/2019,GLORYS,9.372702876,1.16093352,8.053360963,1.319341913
GOM,10/18/2019,GLORYS,9.385445755,1.130652247,8.053492914,1.331952841
GOM,10/19/2019,GLORYS,9.40304031,1.126902387,8.053624866,1.349415444
GOM,10/20/2019,GLORYS,9.41147325,1.1126445,8.053756818,1.357716432
GOM,10/21/2019,GLORYS,9.41804634,1.104535686,8.05388877,1.36415757
GOM,10/22/2019,GLORYS,9.427619537,1.103598673,8.054020721,1.373598816
GOM,10/23/2019,GLORYS,9.439853961,1.096697018,8.054152673,1.385701288
GOM,10/24/2019,GLORYS,9.445590941,1.081542862,8.054284625,1.391306316
GOM,10/25/2019,GLORYS,9.442182949,1.053585502,8.054416577,1.387766372
GOM,10/26/2019,GLORYS,9.44514072,1.0313671,8.054548528,1.390592192
GOM,10/27/2019,GLORYS,9.451272675,1.012574681,8.05468048,1.396592195
GOM,10/28/2019,GLORYS,9.469573175,1.000217231,8.054812432,1.414760743
GOM,10/29/2019,GLORYS,9.483878546,0.996995371,8.054944384,1.428934162
GOM,10/30/2019,GLORYS,9.489383235,0.9831681,8.055076335,1.4343069
GOM,10/31/2019,GLORYS,9.490762603,0.968887286,8.055208287,1.435554316
GOM,11/1/2019,GLORYS,9.46301373,0.906068358,8.055340239,1.407673491
GOM,11/2/2019,GLORYS,9.438821109,0.851396638,8.055472191,1.383348918
GOM,11/3/2019,GLORYS,9.444412819,0.835956602,8.055604142,1.388808677
GOM,11/4/2019,GLORYS,9.446673711,0.824646368,8.055736094,1.390937617
GOM,11/5/2019,GLORYS,9.449363613,0.809109828,8.055868046,1.393495567
GOM,11/6/2019,GLORYS,9.449187315,0.789676096,8.055999997,1.393187318
GOM,11/7/2019,GLORYS,9.447045985,0.774976226,8.056131949,1.390914036
GOM,11/8/2019,GLORYS,9.445215631,0.754953555,8.056263901,1.38895173
GOM,11/9/2019,GLORYS,9.448801424,0.742115335,8.056395853,1.392405571
GOM,11/10/2019,GLORYS,9.438184005,0.707904062,8.056527804,1.381656201
GOM,11/11/2019,GLORYS,9.4224062,0.670652479,8.056659756,1.365746444
GOM,11/12/2019,GLORYS,9.426051029,0.656960144,8.056791708,1.369259321
GOM,11/13/2019,GLORYS,9.426644995,0.637302598,8.05692366,1.369721335
GOM,11/14/2019,GLORYS,9.426433125,0.610367635,8.057055611,1.369377514
GOM,11/15/2019,GLORYS,9.427408452,0.590120865,8.057187563,1.370220889
GOM,11/16/2019,GLORYS,9.423892265,0.564955302,8.057319515,1.36657275
GOM,11/17/2019,GLORYS,9.425049964,0.543514124,8.057451467,1.367598497
GOM,11/18/2019,GLORYS,9.423626692,0.522650075,8.057583418,1.366043274
GOM,11/19/2019,GLORYS,9.419073889,0.500282916,8.05771537,1.361358519
GOM,11/20/2019,GLORYS,9.425430547,0.489125116,8.057847322,1.367583225
GOM,11/21/2019,GLORYS,9.42862743,0.476518419,8.057979274,1.370648156
GOM,11/22/2019,GLORYS,9.430860322,0.462404237,8.058111225,1.372749097
GOM,11/23/2019,GLORYS,9.433801459,0.454597984,8.058243177,1.375558282
GOM,11/24/2019,GLORYS,9.439140431,0.451595752,8.058375129,1.380765302
GOM,11/25/2019,GLORYS,9.441381636,0.445103697,8.058507081,1.382874555
GOM,11/26/2019,GLORYS,9.445662067,0.436423656,8.058639032,1.387023035
GOM,11/27/2019,GLORYS,9.453447295,0.429518216,8.058770984,1.394676311
GOM,11/28/2019,GLORYS,9.45864252,0.421651643,8.058902936,1.399739584
GOM,11/29/2019,GLORYS,9.443047812,0.422805863,8.059034888,1.384012924
GOM,11/30/2019,GLORYS,9.421451301,0.440720407,8.059166839,1.362284462
GOM,12/1/2019,GLORYS,9.408166664,0.463782356,8.059298791,1.348867873
GOM,12/2/2019,GLORYS,9.399387175,0.476252346,8.059430743,1.339956432
GOM,12/3/2019,GLORYS,9.360485896,0.525629543,8.059562694,1.300923202
GOM,12/4/2019,GLORYS,9.333662406,0.576138594,8.059694646,1.27396776
GOM,12/5/2019,GLORYS,9.336204017,0.586213371,8.059826598,1.276377419
GOM,12/6/2019,GLORYS,9.328916655,0.603081914,8.05995855,1.268958105
GOM,12/7/2019,GLORYS,9.318813776,0.625082167,8.060090501,1.258723275
GOM,12/8/2019,GLORYS,9.304302615,0.656079943,8.060222453,1.244080162
GOM,12/9/2019,GLORYS,9.306077706,0.666417295,8.060354405,1.245723301
GOM,12/10/2019,GLORYS,9.327768036,0.642395087,8.060486357,1.267281679
GOM,12/11/2019,GLORYS,9.343250007,0.620728195,8.060618308,1.282631699
GOM,12/12/2019,GLORYS,9.344891201,0.628900503,8.06075026,1.284140941
GOM,12/13/2019,GLORYS,9.340596408,0.646543075,8.060882212,1.279714196
GOM,12/14/2019,GLORYS,9.345754536,0.64834947,8.061014164,1.284740372
GOM,12/15/2019,GLORYS,9.361492246,0.636291734,8.061146115,1.300346131
GOM,12/16/2019,GLORYS,9.373449707,0.639905564,8.061278067,1.31217164
GOM,12/17/2019,GLORYS,9.377786887,0.65204577,8.061410019,1.316376868
GOM,12/18/2019,GLORYS,9.373508734,0.667124444,8.061541971,1.311966763
GOM,12/19/2019,GLORYS,9.347783139,0.734383725,8.061673922,1.286109217
GOM,12/20/2019,GLORYS,9.307915628,0.825363379,8.061805874,1.246109754
GOM,12/21/2019,GLORYS,9.287333793,0.861878924,8.061937826,1.225395967
GOM,12/22/2019,GLORYS,9.281758736,0.862028566,8.062069778,1.219688958
GOM,12/23/2019,GLORYS,9.278319742,0.871202274,8.062201729,1.216118013
GOM,12/24/2019,GLORYS,9.275655549,0.872668281,8.062333681,1.213321868
GOM,12/25/2019,GLORYS,9.257785577,0.895179736,8.062465633,1.195319944
GOM,12/26/2019,GLORYS,9.244484299,0.911444563,8.062597585,1.181886714
GOM,12/27/2019,GLORYS,9.22763051,0.939976485,8.062729536,1.164900974
GOM,12/28/2019,GLORYS,9.229563021,0.937273703,8.062861488,1.166701533
GOM,12/29/2019,GLORYS,9.223947872,0.944367015,8.06299344,1.160954432
GOM,12/30/2019,GLORYS,9.210673057,0.960952266,8.063125391,1.147547666
GOM,12/31/2019,GLORYS,9.175795708,1.015212492,8.063257343,1.112538365
GOM,1/1/2020,GLORYS,9.15617331,1.045082881,8.063389295,1.092784015
GOM,1/2/2020,GLORYS,9.153043763,1.058946679,8.063521247,1.089522516
GOM,1/3/2020,GLORYS,9.158210987,1.058729345,8.063653198,1.094557789
GOM,1/4/2020,GLORYS,9.158681626,1.056319168,8.06378515,1.094896476
GOM,1/5/2020,GLORYS,9.149003989,1.069742856,8.063917102,1.085086887
GOM,1/6/2020,GLORYS,9.128878419,1.105090001,8.064049054,1.064829365
GOM,1/7/2020,GLORYS,9.126439716,1.119150232,8.064181005,1.062258711
GOM,1/8/2020,GLORYS,9.121611481,1.131795162,8.064312957,1.057298524
GOM,1/9/2020,GLORYS,9.113308695,1.163188443,8.064444909,1.048863786
GOM,1/10/2020,GLORYS,9.11346682,1.188023213,8.064576861,1.048889959
GOM,1/11/2020,GLORYS,9.145898666,1.157896233,8.064708812,1.081189854
GOM,1/12/2020,GLORYS,9.195694286,1.098437812,8.064840764,1.130853522
GOM,1/13/2020,GLORYS,9.207153088,1.093020877,8.064972716,1.142180372
GOM,1/14/2020,GLORYS,9.200283394,1.107996667,8.065104668,1.135178726
GOM,1/15/2020,GLORYS,9.199634956,1.11483359,8.065236619,1.134398337
GOM,1/16/2020,GLORYS,9.197757669,1.119764956,8.065368571,1.132389098
GOM,1/17/2020,GLORYS,9.166687059,1.182301131,8.065500523,1.101186536
GOM,1/18/2020,GLORYS,9.12504822,1.264471701,8.065632475,1.059415745
GOM,1/19/2020,GLORYS,9.121802174,1.275708388,8.065764426,1.056037748
GOM,1/20/2020,GLORYS,9.105506021,1.308173748,8.065896378,1.039609643
GOM,1/21/2020,GLORYS,9.080896516,1.358516548,8.06602833,1.014868186
GOM,1/22/2020,GLORYS,9.070844313,1.380611547,8.066160282,1.004684031
GOM,1/23/2020,GLORYS,9.070919975,1.383289197,8.066292233,1.004627742
GOM,1/24/2020,GLORYS,9.068871704,1.385102533,8.066424185,1.002447519
GOM,1/25/2020,GLORYS,9.05659646,1.400622535,8.066556137,0.990040323
GOM,1/26/2020,GLORYS,9.041060026,1.420525316,8.066688088,0.974371938
GOM,1/27/2020,GLORYS,9.04405108,1.414005878,8.06682004,0.97723104
GOM,1/28/2020,GLORYS,9.044992372,1.411287433,8.066951992,0.97804038
GOM,1/29/2020,GLORYS,9.031025976,1.430569644,8.067083944,0.963942032
GOM,1/30/2020,GLORYS,9.012473491,1.460226349,8.067215895,0.945257596
GOM,1/31/2020,GLORYS,9.010269371,1.469079815,8.067347847,0.942921524
GOM,2/1/2020,GLORYS,9.016085782,1.460495085,8.067479799,0.948605983
GOM,2/2/2020,GLORYS,9.016797802,1.459487733,8.067611751,0.949186051
GOM,2/3/2020,GLORYS,9.015140722,1.462179098,8.067743702,0.94739702
GOM,2/4/2020,GLORYS,9.026664619,1.446238988,8.067875654,0.958788965
GOM,2/5/2020,GLORYS,9.035966218,1.435629484,8.068007606,0.967958612
GOM,2/6/2020,GLORYS,9.025955631,1.438662226,8.068139558,0.957816073
GOM,2/7/2020,GLORYS,9.008204434,1.456504273,8.068271509,0.939932925
GOM,2/8/2020,GLORYS,9.003553271,1.467387809,8.068403461,0.93514981
GOM,2/9/2020,GLORYS,9.006506511,1.473776502,8.068535413,0.937971098
GOM,2/10/2020,GLORYS,9.020180055,1.449279407,8.068667365,0.95151269
GOM,2/11/2020,GLORYS,9.041131882,1.405881768,8.068799316,0.972332566
GOM,2/12/2020,GLORYS,9.038426864,1.397720616,8.068931268,0.969495596
GOM,2/13/2020,GLORYS,9.039421095,1.384090468,8.06906322,0.970357875
GOM,2/14/2020,GLORYS,9.036310482,1.381157764,8.069195172,0.96711531
GOM,2/15/2020,GLORYS,9.007976706,1.42184538,8.069327123,0.938649583
GOM,2/16/2020,GLORYS,9.014545975,1.412775401,8.069459075,0.9450869
GOM,2/17/2020,GLORYS,9.028371633,1.385105318,8.069591027,0.958780606
GOM,2/18/2020,GLORYS,9.013441258,1.394016212,8.069722979,0.943718279
GOM,2/19/2020,GLORYS,8.998082625,1.404822147,8.06985493,0.928227695
GOM,2/20/2020,GLORYS,8.988859741,1.403150286,8.069986882,0.918872859
GOM,2/21/2020,GLORYS,8.969859333,1.424063748,8.070118834,0.899740499
GOM,2/22/2020,GLORYS,8.960382193,1.424337424,8.070250785,0.890131408
GOM,2/23/2020,GLORYS,8.956257648,1.411186699,8.070382737,0.885874911
GOM,2/24/2020,GLORYS,8.948178819,1.402876627,8.070514689,0.87766413
GOM,2/25/2020,GLORYS,8.937041583,1.39592527,8.070646641,0.866394942
GOM,2/26/2020,GLORYS,8.915194633,1.406141828,8.070778592,0.844416041
GOM,2/27/2020,GLORYS,8.873677588,1.445938922,8.070910544,0.802767044
GOM,2/28/2020,GLORYS,8.86592641,1.443042822,8.071042496,0.794883914
GOM,2/29/2020,GLORYS,8.871752664,1.422562458,8.071174448,0.800578216
GOM,3/1/2020,GLORYS,8.852612257,1.436371343,8.071306399,0.781305858
GOM,3/2/2020,GLORYS,8.823977319,1.458252604,8.071438351,0.752538968
GOM,3/3/2020,GLORYS,8.816465978,1.446384287,8.071570303,0.744895675
GOM,3/4/2020,GLORYS,8.810592059,1.438180994,8.071702255,0.738889804
GOM,3/5/2020,GLORYS,8.816568889,1.409072795,8.071834206,0.744734683
GOM,3/6/2020,GLORYS,8.811301043,1.40249771,8.071966158,0.739334885
GOM,3/7/2020,GLORYS,8.758562027,1.450484784,8.07209811,0.686463917
GOM,3/8/2020,GLORYS,8.692341646,1.51039484,8.072230062,0.620111584
GOM,3/9/2020,GLORYS,8.675013453,1.507413806,8.072362013,0.60265144
GOM,3/10/2020,GLORYS,8.65723958,1.508026321,8.072493965,0.584745615
GOM,3/11/2020,GLORYS,8.635815574,1.513914064,8.072625917,0.563189657
GOM,3/12/2020,GLORYS,8.619555011,1.517516071,8.072757869,0.546797142
GOM,3/13/2020,GLORYS,8.600172476,1.519747914,8.07288982,0.527282656
GOM,3/14/2020,GLORYS,8.599007222,1.499441154,8.073021772,0.52598545
GOM,3/15/2020,GLORYS,8.59238572,1.487007969,8.073153724,0.519231996
GOM,3/16/2020,GLORYS,8.575909513,1.490445142,8.073285676,0.502623837
GOM,3/17/2020,GLORYS,8.559917567,1.489645136,8.073417627,0.48649994
GOM,3/18/2020,GLORYS,8.550394275,1.479438278,8.073549579,0.476844696
GOM,3/19/2020,GLORYS,8.542745963,1.4687474,8.073681531,0.469064432
GOM,3/20/2020,GLORYS,8.527453177,1.465204792,8.073813482,0.453639695
GOM,3/21/2020,GLORYS,8.529544577,1.440369127,8.073945434,0.455599143
GOM,3/22/2020,GLORYS,8.521679885,1.435408915,8.074077386,0.447602499
GOM,3/23/2020,GLORYS,8.504459877,1.433738174,8.074209338,0.430250539
GOM,3/24/2020,GLORYS,8.478798598,1.440149901,8.074341289,0.404457309
GOM,3/25/2020,GLORYS,8.454000669,1.446129869,8.074473241,0.379527428
GOM,3/26/2020,GLORYS,8.426447001,1.456712453,8.074605193,0.351841808
GOM,3/27/2020,GLORYS,8.399034069,1.4628207,8.074737145,0.324296924
GOM,3/28/2020,GLORYS,8.379765035,1.46250998,8.074869096,0.304895939
GOM,3/29/2020,GLORYS,8.367731914,1.460971686,8.075001048,0.292730866
GOM,3/30/2020,GLORYS,8.341467586,1.470855083,8.075133,0.266334586
GOM,3/31/2020,GLORYS,8.304223395,1.489807851,8.075264952,0.228958443
GOM,4/1/2020,GLORYS,8.280571045,1.497737309,8.075396903,0.205174142
GOM,4/2/2020,GLORYS,8.266068961,1.508359309,8.075528855,0.190540106
GOM,4/3/2020,GLORYS,8.228153605,1.543308545,8.075660807,0.152492798
GOM,4/4/2020,GLORYS,8.17729717,1.58192276,8.075792759,0.101504411
GOM,4/5/2020,GLORYS,8.153849876,1.586569237,8.07592471,0.077925166
GOM,4/6/2020,GLORYS,8.154490764,1.58093485,8.076056662,0.078434102
GOM,4/7/2020,GLORYS,8.159525562,1.575704392,8.076188614,0.083336948
GOM,4/8/2020,GLORYS,8.168289171,1.572151123,8.076320566,0.091968605
GOM,4/9/2020,GLORYS,8.17254536,1.568909532,8.076452517,0.096092843
GOM,4/10/2020,GLORYS,8.188169575,1.558461973,8.076584469,0.111585106
GOM,4/11/2020,GLORYS,8.212291037,1.5459176,8.076716421,0.135574616
GOM,4/12/2020,GLORYS,8.245529481,1.527142715,8.076848373,0.168681108
GOM,4/13/2020,GLORYS,8.270843449,1.504595422,8.076980324,0.193863125
GOM,4/14/2020,GLORYS,8.31834945,1.456569339,8.077112276,0.241237174
GOM,4/15/2020,GLORYS,8.340362115,1.44040247,8.077244228,0.263117887
GOM,4/16/2020,GLORYS,8.350824398,1.432154891,8.077376179,0.273448219
GOM,4/17/2020,GLORYS,8.366040773,1.416291246,8.077508131,0.288532642
GOM,4/18/2020,GLORYS,8.382706159,1.40257777,8.077640083,0.305066076
GOM,4/19/2020,GLORYS,8.388746547,1.39997018,8.077772035,0.310974512
GOM,4/20/2020,GLORYS,8.404235326,1.382950611,8.077903986,0.32633134
GOM,4/21/2020,GLORYS,8.407700819,1.380371278,8.078035938,0.329664881
GOM,4/22/2020,GLORYS,8.420368773,1.36749402,8.07816789,0.342200883
GOM,4/23/2020,GLORYS,8.434394164,1.347019498,8.078299842,0.356094322
GOM,4/24/2020,GLORYS,8.443335589,1.332654578,8.078431793,0.364903796
GOM,4/25/2020,GLORYS,8.434854972,1.337405536,8.078563745,0.356291227
GOM,4/26/2020,GLORYS,8.427020533,1.335505174,8.078695697,0.348324836
GOM,4/27/2020,GLORYS,8.403906926,1.348744788,8.078827649,0.325079277
GOM,4/28/2020,GLORYS,8.362971766,1.383584512,8.0789596,0.284012166
GOM,4/29/2020,GLORYS,8.346463029,1.39141277,8.079091552,0.267371477
GOM,4/30/2020,GLORYS,8.334069754,1.396972954,8.079223504,0.25484625
GOM,5/1/2020,GLORYS,8.323888927,1.404892235,8.079355456,0.244533471
GOM,5/2/2020,GLORYS,8.317862899,1.409938671,8.079487407,0.238375492
GOM,5/3/2020,GLORYS,8.316615174,1.411437767,8.079619359,0.236995815
GOM,5/4/2020,GLORYS,8.320395423,1.410967419,8.079751311,0.240644112
GOM,5/5/2020,GLORYS,8.322447469,1.408244009,8.079883263,0.242564206
GOM,5/6/2020,GLORYS,8.324874843,1.405067992,8.080015214,0.244859629
GOM,5/7/2020,GLORYS,8.326528901,1.398117613,8.080147166,0.246381735
GOM,5/8/2020,GLORYS,8.329395107,1.386336936,8.080279118,0.249115989
GOM,5/9/2020,GLORYS,8.335465779,1.373068865,8.08041107,0.255054709
GOM,5/10/2020,GLORYS,8.362377796,1.345245786,8.080543021,0.281834775
GOM,5/11/2020,GLORYS,8.394262576,1.318798717,8.080674973,0.313587603
GOM,5/12/2020,GLORYS,8.409151324,1.299721984,8.080806925,0.328344399
GOM,5/13/2020,GLORYS,8.416210197,1.28204439,8.080938876,0.335271321
GOM,5/14/2020,GLORYS,8.42873513,1.265622152,8.081070828,0.347664302
GOM,5/15/2020,GLORYS,8.440791698,1.251198094,8.08120278,0.359588918
GOM,5/16/2020,GLORYS,8.441273695,1.245381997,8.081334732,0.359938963
GOM,5/17/2020,GLORYS,8.437298981,1.242025871,8.081466683,0.355832298
GOM,5/18/2020,GLORYS,8.43722482,1.233664993,8.081598635,0.355626185
GOM,5/19/2020,GLORYS,8.430428537,1.231576096,8.081730587,0.34869795
GOM,5/20/2020,GLORYS,8.420457287,1.228577592,8.081862539,0.338594748
GOM,5/21/2020,GLORYS,8.414593195,1.224199734,8.08199449,0.332598705
GOM,5/22/2020,GLORYS,8.418791907,1.214253037,8.082126442,0.336665465
GOM,5/23/2020,GLORYS,8.423161595,1.208022222,8.082258394,0.340903201
GOM,5/24/2020,GLORYS,8.413616364,1.212044002,8.082390346,0.331226018
GOM,5/25/2020,GLORYS,8.404782391,1.210077283,8.082522297,0.322260094
GOM,5/26/2020,GLORYS,8.398231248,1.207995078,8.082654249,0.315576999
GOM,5/27/2020,GLORYS,8.394114276,1.205903631,8.082786201,0.311328075
GOM,5/28/2020,GLORYS,8.391135312,1.203468222,8.082918153,0.308217159
GOM,5/29/2020,GLORYS,8.39047854,1.199850209,8.083050104,0.307428436
GOM,5/30/2020,GLORYS,8.398804025,1.191815521,8.083182056,0.315621969
GOM,5/31/2020,GLORYS,8.400822814,1.189025453,8.083314008,0.317508806
GOM,6/1/2020,GLORYS,8.400942369,1.186934152,8.08344596,0.317496409
GOM,6/2/2020,GLORYS,8.403505918,1.182358134,8.083577911,0.319928007
GOM,6/3/2020,GLORYS,8.407400424,1.176258295,8.083709863,0.323690561
GOM,6/4/2020,GLORYS,8.413055692,1.170004513,8.083841815,0.329213877
GOM,6/5/2020,GLORYS,8.421387223,1.161302768,8.083973767,0.337413456
GOM,6/6/2020,GLORYS,8.432349688,1.151488843,8.084105718,0.34824397
GOM,6/7/2020,GLORYS,8.439667313,1.144250725,8.08423767,0.355429643
GOM,6/8/2020,GLORYS,8.443548215,1.137504968,8.084369622,0.359178593
GOM,6/9/2020,GLORYS,8.449524295,1.128332434,8.084501573,0.365022722
GOM,6/10/2020,GLORYS,8.455719792,1.119180261,8.084633525,0.371086267
GOM,6/11/2020,GLORYS,8.464712669,1.108386022,8.084765477,0.379947192
GOM,6/12/2020,GLORYS,8.475998954,1.097311515,8.084897429,0.391101525
GOM,6/13/2020,GLORYS,8.486551318,1.088710238,8.08502938,0.401521938
GOM,6/14/2020,GLORYS,8.495349725,1.079956911,8.085161332,0.410188393
GOM,6/15/2020,GLORYS,8.502396465,1.071308981,8.085293284,0.417103181
GOM,6/16/2020,GLORYS,8.511375735,1.05999336,8.085425236,0.425950499
GOM,6/17/2020,GLORYS,8.52312661,1.046879416,8.085557187,0.437569423
GOM,6/18/2020,GLORYS,8.535917903,1.033591628,8.085689139,0.450228764
GOM,6/19/2020,GLORYS,8.550792273,1.020049564,8.085821091,0.464971182
GOM,6/20/2020,GLORYS,8.568186315,1.006489005,8.085953043,0.482233272
GOM,6/21/2020,GLORYS,8.584776768,0.994266831,8.086084994,0.498691774
GOM,6/22/2020,GLORYS,8.596572311,0.98344855,8.086216946,0.510355365
GOM,6/23/2020,GLORYS,8.60850783,0.972139812,8.086348898,0.522158932
GOM,6/24/2020,GLORYS,8.619862224,0.9604298,8.08648085,0.533381374
GOM,6/25/2020,GLORYS,8.628109026,0.948239549,8.086612801,0.541496225
GOM,6/26/2020,GLORYS,8.636529872,0.935500759,8.086744753,0.549785119
GOM,6/27/2020,GLORYS,8.644878062,0.922937981,8.086876705,0.558001357
GOM,6/28/2020,GLORYS,8.652939483,0.911274455,8.087008657,0.565930826
GOM,6/29/2020,GLORYS,8.660310836,0.900042862,8.087140608,0.573170228
GOM,6/30/2020,GLORYS,8.668628017,0.88691037,8.08727256,0.581355457
GOM,7/1/2020,GLORYS,8.680401609,0.871417207,8.087404512,0.592997097
GOM,7/2/2020,GLORYS,8.696087875,0.853592296,8.087536464,0.608551411
GOM,7/3/2020,GLORYS,8.711280795,0.836408595,8.087668415,0.62361238
GOM,7/4/2020,GLORYS,8.727542119,0.8211197,8.087800367,0.639741752
GOM,7/5/2020,GLORYS,8.742023778,0.806935329,8.087932319,0.654091459
GOM,7/6/2020,GLORYS,8.754180227,0.792728787,8.08806427,0.666115957
GOM,7/7/2020,GLORYS,8.765894789,0.778854868,8.088196222,0.677698567
GOM,7/8/2020,GLORYS,8.773510536,0.762141096,8.088328174,0.685182362
GOM,7/9/2020,GLORYS,8.783464383,0.747851122,8.088460126,0.695004257
GOM,7/10/2020,GLORYS,8.795010229,0.735874791,8.088592077,0.706418152
GOM,7/11/2020,GLORYS,8.805509596,0.724798695,8.088724029,0.716785567
GOM,7/12/2020,GLORYS,8.813544523,0.715051405,8.088855981,0.724688542
GOM,7/13/2020,GLORYS,8.826400113,0.703621382,8.088987933,0.73741218
GOM,7/14/2020,GLORYS,8.839330639,0.692346367,8.089119884,0.750210755
GOM,7/15/2020,GLORYS,8.852616803,0.684438928,8.089251836,0.763364967
GOM,7/16/2020,GLORYS,8.871478752,0.679026793,8.089383788,0.782094964
GOM,7/17/2020,GLORYS,8.890017615,0.67327923,8.08951574,0.800501875
GOM,7/18/2020,GLORYS,8.905718998,0.665059723,8.089647691,0.816071307
GOM,7/19/2020,GLORYS,8.922031785,0.657373741,8.089779643,0.832252142
GOM,7/20/2020,GLORYS,8.935199871,0.647661146,8.089911595,0.845288276
GOM,7/21/2020,GLORYS,8.950811989,0.63938029,8.090043547,0.860768442
GOM,7/22/2020,GLORYS,8.967281387,0.633873772,8.090175498,0.877105889
GOM,7/23/2020,GLORYS,8.972543951,0.627458874,8.09030745,0.882236501
GOM,7/24/2020,GLORYS,8.97641349,0.619878266,8.090439402,0.885974088
GOM,7/25/2020,GLORYS,8.980149107,0.611533634,8.090571354,0.889577753
GOM,7/26/2020,GLORYS,8.982588586,0.601582988,8.090703305,0.891885281
GOM,7/27/2020,GLORYS,8.985559958,0.589969157,8.090835257,0.894724701
GOM,7/28/2020,GLORYS,8.986719903,0.578184787,8.090967209,0.895752694
GOM,7/29/2020,GLORYS,8.983178009,0.568172243,8.091099161,0.892078848
GOM,7/30/2020,GLORYS,8.978365654,0.559567283,8.091231112,0.887134542
GOM,7/31/2020,GLORYS,8.974851745,0.552859744,8.091363064,0.883488681
GOM,8/1/2020,GLORYS,8.97261206,0.547597226,8.091495016,0.881117044
GOM,8/2/2020,GLORYS,8.969392458,0.542939108,8.091626967,0.877765491
GOM,8/3/2020,GLORYS,8.963551837,0.535622931,8.091758919,0.871792918
GOM,8/4/2020,GLORYS,8.95903383,0.529139106,8.091890871,0.867142959
GOM,8/5/2020,GLORYS,8.957276115,0.519990592,8.092022823,0.865253292
GOM,8/6/2020,GLORYS,8.953000992,0.516420003,8.092154774,0.860846218
GOM,8/7/2020,GLORYS,8.950773403,0.514755728,8.092286726,0.858486677
GOM,8/8/2020,GLORYS,8.947444095,0.513761843,8.092418678,0.855025417
GOM,8/9/2020,GLORYS,8.943616178,0.511646914,8.09255063,0.851065548
GOM,8/10/2020,GLORYS,8.940000101,0.508381247,8.092682581,0.84731752
GOM,8/11/2020,GLORYS,8.938128154,0.507025134,8.092814533,0.845313621
GOM,8/12/2020,GLORYS,8.936557328,0.504298222,8.092946485,0.843610843
GOM,8/13/2020,GLORYS,8.940581232,0.50142241,8.093078437,0.847502795
GOM,8/14/2020,GLORYS,8.94662541,0.499061082,8.093210388,0.853415022
GOM,8/15/2020,GLORYS,8.956952284,0.506960528,8.09334234,0.863609944
GOM,8/16/2020,GLORYS,8.972054407,0.538903877,8.093474292,0.878580115
GOM,8/17/2020,GLORYS,8.988142441,0.57946423,8.093606244,0.894536197
GOM,8/18/2020,GLORYS,8.997313878,0.602335186,8.093738195,0.903575683
GOM,8/19/2020,GLORYS,9.003181004,0.597806414,8.093870147,0.909310857
GOM,8/20/2020,GLORYS,9.007074777,0.595068554,8.094002099,0.913072678
GOM,8/21/2020,GLORYS,9.007201102,0.580116318,8.094134051,0.913067051
GOM,8/22/2020,GLORYS,9.006277231,0.557653096,8.094266002,0.912011229
GOM,8/23/2020,GLORYS,9.009135894,0.549478579,8.094397954,0.91473794
GOM,8/24/2020,GLORYS,9.011110765,0.538736168,8.094529906,0.916580859
GOM,8/25/2020,GLORYS,9.014863781,0.530477304,8.094661858,0.920201923
GOM,8/26/2020,GLORYS,9.020892821,0.5352968,8.094793809,0.926099012
GOM,8/27/2020,GLORYS,9.02586408,0.535281762,8.094925761,0.930938319
