SAMPLE_DATE,LOCATION,LOCATION_ID,Species,UID,LATITUDE_DECIMAL,LONGITUDE_DECIMAL,CALCULATED_SCORE,Month,Year,Over_44_threshold
5/22/2005,Newagen,PSP14.21,Mytilus,052205PSP14.21Myt,43.78605,-69.65441,48,May,2005,Yes
5/22/2005,Reeds Is.,PSP14.34,Mytilus,052205PSP14.34Myt,43.827,-69.58,0,May,2005,No
5/22/2005,Pratts Is.,PSP14.2,Mytilus,052205PSP14.2Myt,43.81457,-69.6815,43,May,2005,No
5/22/2005,MacIntyre Bridge,PSP14.18,Mytilus,052205PSP14.18Myt,43.86447,-69.66533,0,May,2005,No
5/22/2005,Bay Pt.,PSP14.01,Mytilus,052205PSP14.01Myt,43.75479,-69.77623,0,May,2005,No
5/22/2005,Sagadahoc Bay,PSP14.03,Mytilus,052205PSP14.03Myt,43.75692,-69.75555,0,May,2005,No
5/22/2005,Indian Pt. Georgetown,PSP14.02,Mytilus,052205PSP14.02Myt,43.75329,-69.75399,0,May,2005,No
5/22/2005,Little R. Georgetown,PSP14.04,Mytilus,052205PSP14.04Myt,43.77558,-69.73642,0,May,2005,No
5/23/2005,BBH Lab Float,PSP14.26,Mytilus,052305PSP14.26Myt,43.84447,-69.64091,54,May,2005,Yes
5/23/2005,Stones Pt.,PSP16.32,Mytilus,052305PSP16.32Myt,43.97,-69.27691,0,May,2005,No
5/23/2005,Tenants Hbr.,PSP17.03,Mytilus,052305PSP17.03Myt,43.96462,-69.20906,42,May,2005,No
5/23/2005,Port Clyde,PSP16.41,Mytilus,052305PSP16.41Myt,43.92526,-69.259,37,May,2005,No
5/23/2005,Howard Pt.,PSP16.4,Mytilus,052305PSP16.4Myt,43.94755,-69.27711,38,May,2005,No
5/23/2005,Martinsville,PSP17.01,Mytilus,052305PSP17.01Myt,43.94277,-69.23016,37,May,2005,No
5/23/2005,Over Pt.,PSP23.15,Mytilus,052305PSP23.15Myt,44.43563,-67.91168,0,May,2005,No
5/23/2005,Corea Hbr.,PSP23.07,Mytilus,052305PSP23.07Myt,44.39319,-67.97628,0,May,2005,No
5/23/2005,East Pond Cove,PSP23.01,Mytilus,052305PSP23.01Myt,44.33762,-68.04779,59,May,2005,Yes
5/23/2005,West Pond Cove,PSP22.34,Mytilus,052305PSP22.34Myt,44.34343,-68.06095,49,May,2005,Yes
5/23/2005,Mosquito Hbr.,PSP22.33,Mytilus,052305PSP22.33Myt,44.37522,-68.0711,168,May,2005,Yes
5/23/2005,Lincolnville Beach,PSP17.1,Mytilus,052305PSP17.1Myt,44.28237,-69.00738,0,May,2005,No
5/23/2005,South Gouldsboro,PSP22.3,Mytilus,052305PSP22.3Myt,44.41331,-68.10916,0,May,2005,No
5/24/2005,Stones Pt.,PSP16.32,Mytilus,052405PSP16.32Myt,43.97,-69.27691,0,May,2005,No
5/24/2005,Garrison Is. Bar,PSP16.25,Mytilus,052405PSP16.25Myt,43.96986,-69.32865,52,May,2005,Yes
5/24/2005,Ames Cove,PSP16.15,Mytilus,052405PSP16.15Myt,43.97932,-69.36459,121,May,2005,Yes
5/24/2005,Timber Pt.,PSP16.12,Mytilus,052405PSP16.12Myt,44.00908,-69.35513,47,May,2005,Yes
5/24/2005,Abandoned Farms,PSP15.07,Mytilus,052405PSP15.07Myt,,,49,May,2005,Yes
5/24/2005,High Is.,PSP15.15,Mytilus,052405PSP15.15Myt,43.8874,-69.54745,72,May,2005,Yes
5/24/2005,Bristol Gut,PSP15.12,Mytilus,052405PSP15.12Myt,43.86204,-69.55872,0,May,2005,No
5/24/2005,Christmas Cove,PSP15.13,Mytilus,052405PSP15.13Myt,43.84756,-69.55702,47,May,2005,Yes
5/24/2005,Graveyard Pt.,PSP15.2,Mytilus,052405PSP15.2Myt,43.8782,-69.52402,0,May,2005,No
5/24/2005,Pemaquid Pt.,PSP15.21,Mytilus,052405PSP15.21Myt,43.83186,-69.5139,38,May,2005,No
5/24/2005,Chamberlain,PSP15.23,Mytilus,052405PSP15.23Myt,43.88774,-69.47769,0,May,2005,No
5/24/2005,Bar Hbr. Airport,PSP22.07,Mytilus,052405PSP22.07Myt,44.44243,-68.35756,0,May,2005,No
5/24/2005,Bar Hbr. Bar,PSP22.01,Mytilus,052405PSP22.01Myt,44.39342,-68.20833,0,May,2005,No
5/24/2005,Bass Hbr.,PSP21.09,Mytilus,052405PSP21.09Myt,44.23824,-68.34792,0,May,2005,No
5/24/2005,Seal Cove Tremont,PSP21.04,Mytilus,052405PSP21.04Myt,44.28261,-68.40792,0,May,2005,No
5/25/2005,Starboard Is. Bar,PSP25.22,Mytilus,052505PSP25.22Myt,44.60696,-67.39595,0,May,2005,No
5/25/2005,Gurnet,PSP12.15,Mytilus,052505PSP12.15Myt,43.85809,-69.91333,397,May,2005,Yes
5/25/2005,Cundys Hbr.,PSP12.26,Mytilus,052505PSP12.26Myt,43.78722,-69.89333,442,May,2005,Yes
5/25/2005,Bethel Pt.,PSP13.06,Mytilus,052505PSP13.06Myt,43.79065,-69.91176,542,May,2005,Yes
5/25/2005,Wills Gut,PSP12.06,Mytilus,052505PSP12.06Myt,43.74995,-69.9883,423,May,2005,Yes
5/25/2005,Strawberry Creek,PSP12.12,Mytilus,052505PSP12.12Myt,43.81297,-69.94359,1021,May,2005,Yes
5/25/2005,Lookout Pt.,PSP11.28,Mytilus,052505PSP11.28Myt,43.8092,-69.99411,225,May,2005,Yes
5/25/2005,Ewin Narrows,PSP12.11,Mytilus,052505PSP12.11Myt,43.81755,-69.95353,873,May,2005,Yes
5/25/2005,Ash Pt.,PSP12.02,Mytilus,052505PSP12.02Myt,43.74819,-70.03221,486,May,2005,Yes
5/25/2005,Basin Pt.,PSP12.01,Mytilus,052505PSP12.01Myt,43.73848,-70.04343,529,May,2005,Yes
5/25/2005,Potts Pt.,PSP12.03,Mytilus,052505PSP12.03Myt,43.73064,-70.02556,396,May,2005,Yes
5/25/2005,Lumbos Hole,PSP12.13,Mytilus,052505PSP12.13Myt,43.79553,-69.94557,3167,May,2005,Yes
5/25/2005,Oceanville,PSP19.19,Mytilus,052505PSP19.19Myt,,,0,May,2005,No
5/25/2005,Sheephead Is.,PSP19.09,Mytilus,052505PSP19.09Myt,,,0,May,2005,No
5/25/2005,Gleason Cove,PSP27.46,Mytilus,052505PSP27.46Myt,44.97084,-67.05254,132,May,2005,Yes
5/25/2005,Mathews Is.,PSP27.44,Mytilus,052505PSP27.44Myt,44.91431,-67.02524,39,May,2005,No
5/25/2005,Cable Area,PSP27.43,Mytilus,052505PSP27.43Myt,44.93407,-67.04828,42,May,2005,No
5/25/2005,Birch Pt. Perry,PSP27.4,Mytilus,052505PSP27.4Myt,44.91796,-67.07182,0,May,2005,No
5/25/2005,Leighton Pt.,PSP27.32,Mytilus,052505PSP27.32Myt,44.89754,-67.11312,54,May,2005,Yes
5/25/2005,Hallowell Is.,PSP27.25,Mytilus,052505PSP27.25Myt,44.87774,-67.1639,46,May,2005,Yes
5/25/2005,Edmunds Public Boat Ramp,PSP27.24,Mytilus,052505PSP27.24Myt,44.85744,-67.14813,0,May,2005,No
5/25/2005,Ames Cove,PSP16.15,Mytilus,052505PSP16.15Myt,43.97932,-69.36459,0,May,2005,No
5/25/2005,Vinalhaven,PSP18.05,Mytilus,052505PSP18.05Myt,,,0,May,2005,No
5/26/2005,Scarboro R.,PSP10.29,Mytilus,052605PSP10.29Myt,43.54459,-70.33231,56,May,2005,Yes
5/26/2005,Spinney Creek,PSP10.02,Mytilus,052605PSP10.02Myt,43.09612,-70.76781,46,May,2005,Yes
5/26/2005,Kittery Pt. Bridge,PSP10.03,Mytilus,052605PSP10.03Myt,43.0832,-70.71808,46,May,2005,Yes
5/26/2005,York R.,PSP10.07,Mytilus,052605PSP10.07Myt,43.12727,-70.64426,315,May,2005,Yes
5/26/2005,Ogunquit R.,PSP10.11,Mytilus,052605PSP10.11Myt,43.2503,-70.5954,363,May,2005,Yes
5/26/2005,Drakes Is.,PSP10.15,Mytilus,052605PSP10.15Myt,43.32466,-70.55866,257,May,2005,Yes
5/26/2005,Cape Porpoise,PSP10.2,Mytilus,052605PSP10.2Myt,43.36592,-70.43032,145,May,2005,Yes
5/26/2005,Little R. Kennebunkport,PSP10.22,Mytilus,052605PSP10.22Myt,43.40226,-70.39882,0,May,2005,No
5/26/2005,Simpsons Pt.,PSP11.25,Mytilus,052605PSP11.25Myt,43.85152,-69.97383,54,May,2005,Yes
5/26/2005,Mere Pt.,PSP11.21,Mytilus,052605PSP11.21Myt,43.82479,-70.02192,128,May,2005,Yes
5/26/2005,Flying Pt.,PSP11.17,Mytilus,052605PSP11.17Myt,43.8097,-70.06895,44,May,2005,Yes
5/26/2005,Harraseeket R.,PSP11.16,Mytilus,052605PSP11.16Myt,43.81844,-70.10812,45,May,2005,Yes
5/26/2005,Henry Pt.,PSP25.05,Mytilus,052605PSP25.05Myt,44.53132,-67.58777,0,May,2005,No
5/26/2005,Shoppee Pt.,PSP25.13,Mytilus,052605PSP25.13Myt,44.61523,-67.49666,0,May,2005,No
5/26/2005,Bare Cove,PSP25.17,Mytilus,052605PSP25.17Myt,44.61438,-67.43323,0,May,2005,No
5/26/2005,Bucks Hbr.,PSP25.21,Mytilus,052605PSP25.21Myt,44.6396,-67.37832,0,May,2005,No
5/26/2005,Starboard Is. Bar,PSP25.22,Mytilus,052605PSP25.22Myt,44.60696,-67.39595,0,May,2005,No
5/26/2005,Cousins Is. Bar,PSP11.09,Mytilus,052605PSP11.09Myt,43.77387,-70.14524,131,May,2005,Yes
5/26/2005,Waites Landing,PSP11.01,Mytilus,052605PSP11.01Myt,43.70651,-70.21726,48,May,2005,Yes
5/26/2005,Spurwink R.,PSP10.33,Mytilus,052605PSP10.33Myt,43.56632,-70.27305,295,May,2005,Yes
5/27/2005,Bear Is. Phippsburg,PSP12.28,Mytilus,052705PSP12.28Myt,43.78556,-69.87415,1111,May,2005,Yes
5/27/2005,Sebasco,PSP12.3,Mytilus,052705PSP12.3Myt,43.7637,-69.8616,195,May,2005,Yes
5/27/2005,Hermit Is.,PSP12.33,Mytilus,052705PSP12.33Myt,,,975,May,2005,Yes
5/31/2005,Bar Hbr. Airport,PSP22.07,Mytilus,053105PSP22.07Myt,44.44243,-68.35756,0,May,2005,No
5/31/2005,Bar Hbr. Bar,PSP22.01,Mytilus,053105PSP22.01Myt,44.39342,-68.20833,0,May,2005,No
5/31/2005,Bass Hbr.,PSP21.09,Mytilus,053105PSP21.09Myt,44.23824,-68.34792,0,May,2005,No
5/31/2005,Duck Cove,PSP21.06,Mytilus,053105PSP21.06Myt,44.25551,-68.37878,0,May,2005,No
5/31/2005,Seal Cove Tremont,PSP21.04,Mytilus,053105PSP21.04Myt,44.28261,-68.40792,0,May,2005,No
5/31/2005,Reeds Is.,PSP14.34,Mytilus,053105PSP14.34Myt,43.827,-69.58,0,May,2005,No
5/31/2005,MacIntyre Bridge,PSP14.18,Mytilus,053105PSP14.18Myt,43.86447,-69.66533,0,May,2005,No
5/31/2005,Pratts Is.,PSP14.2,Mytilus,053105PSP14.2Myt,43.81457,-69.6815,0,May,2005,No
5/31/2005,Newagen,PSP14.21,Mytilus,053105PSP14.21Myt,43.78605,-69.65441,39,May,2005,No
5/31/2005,Bay Pt.,PSP14.01,Mytilus,053105PSP14.01Myt,43.75479,-69.77623,0,May,2005,No
5/31/2005,Sagadahoc Bay,PSP14.03,Mytilus,053105PSP14.03Myt,43.75692,-69.75555,0,May,2005,No
5/31/2005,Indian Pt. Georgetown,PSP14.02,Mytilus,053105PSP14.02Myt,43.75329,-69.75399,0,May,2005,No
5/31/2005,Little R. Georgetown,PSP14.04,Mytilus,053105PSP14.04Myt,43.77558,-69.73642,0,May,2005,No
5/31/2005,Dodge Lower Cove,PSP15.04,Mytilus,053105PSP15.04Myt,43.98054,-69.57325,0,May,2005,No
5/31/2005,BBH Lab Float,PSP14.26,Mytilus,053105PSP14.26Myt,43.84447,-69.64091,185,May,2005,Yes
6/1/2005,Blue Hill Falls,PSP19.33,Mytilus,060105PSP19.33Myt,44.37713,-68.5612,0,Jun,2005,No
6/1/2005,Flye Pt.,PSP19.29,Mytilus,060105PSP19.29Myt,44.25945,-68.51954,0,Jun,2005,No
6/1/2005,Naskeag Hbr.,PSP19.3,Mytilus,060105PSP19.3Myt,44.22853,-68.53441,0,Jun,2005,No
6/1/2005,Deer Isle Causeway,PSP19.26,Mytilus,060105PSP19.26Myt,44.27732,-68.6784,0,Jun,2005,No
6/1/2005,Stonington,PSP19.15,Mytilus,060105PSP19.15Myt,44.15419,-68.65947,0,Jun,2005,No
6/1/2005,Ash Pt.,PSP12.02,Mytilus,060105PSP12.02Myt,43.74819,-70.03221,1131,Jun,2005,Yes
6/1/2005,Potts Pt.,PSP12.03,Mytilus,060105PSP12.03Myt,43.73064,-70.02556,60,Jun,2005,Yes
6/1/2005,Martinsville,PSP17.01,Mytilus,060105PSP17.01Myt,43.94277,-69.23016,0,Jun,2005,No
6/1/2005,Timber Pt.,PSP16.12,Mytilus,060105PSP16.12Myt,44.00908,-69.35513,0,Jun,2005,No
6/1/2005,Ames Cove,PSP16.15,Mytilus,060105PSP16.15Myt,43.97932,-69.36459,0,Jun,2005,No
6/1/2005,Garrison Is. Bar,PSP16.25,Mytilus,060105PSP16.25Myt,43.96986,-69.32865,44,Jun,2005,Yes
6/1/2005,Stones Pt.,PSP16.32,Mytilus,060105PSP16.32Myt,43.97,-69.27691,0,Jun,2005,No
6/1/2005,Gurnet,PSP12.15,Mytilus,060105PSP12.15Myt,43.85809,-69.91333,1291,Jun,2005,Yes
6/1/2005,Cundys Hbr.,PSP12.26,Mytilus,060105PSP12.26Myt,43.78722,-69.89333,1103,Jun,2005,Yes
6/1/2005,Bethel Pt.,PSP13.06,Mytilus,060105PSP13.06Myt,43.79065,-69.91176,761,Jun,2005,Yes
6/1/2005,Lumbos Hole,PSP12.13,Mytilus,060105PSP12.13Myt,43.79553,-69.94557,1540,Jun,2005,Yes
6/1/2005,Wills Gut,PSP12.06,Mytilus,060105PSP12.06Myt,43.74995,-69.9883,455,Jun,2005,Yes
6/1/2005,Ewin Narrows,PSP12.11,Mytilus,060105PSP12.11Myt,43.81755,-69.95353,1027,Jun,2005,Yes
6/1/2005,Lookout Pt.,PSP11.28,Mytilus,060105PSP11.28Myt,43.8092,-69.99411,483,Jun,2005,Yes
6/1/2005,Abandoned Farms,PSP15.07,Mytilus,060105PSP15.07Myt,,,0,Jun,2005,No
6/1/2005,High Is.,PSP15.15,Mytilus,060105PSP15.15Myt,43.8874,-69.54745,53,Jun,2005,Yes
6/1/2005,Bristol Gut,PSP15.12,Mytilus,060105PSP15.12Myt,43.86204,-69.55872,0,Jun,2005,No
6/1/2005,Christmas Cove,PSP15.13,Mytilus,060105PSP15.13Myt,43.84756,-69.55702,49,Jun,2005,Yes
6/1/2005,Spruce Head,PSP17.06,Mytilus,060105PSP17.06Myt,44.00593,-69.12441,79,Jun,2005,Yes
6/1/2005,Basin Pt.,PSP12.01,Mytilus,060105PSP12.01Myt,43.73848,-70.04343,844,Jun,2005,Yes
6/1/2005,Howard Pt.,PSP16.4,Mytilus,060105PSP16.4Myt,43.94755,-69.27711,0,Jun,2005,No
6/1/2005,Port Clyde,PSP16.41,Mytilus,060105PSP16.41Myt,43.92526,-69.259,49,Jun,2005,Yes
6/1/2005,Marshall Pt.,PSP16.42,Mytilus,060105PSP16.42Myt,43.91706,-69.26207,57,Jun,2005,Yes
6/2/2005,Moose R.,PSP26.09,Mytilus,060205PSP26.09Myt,44.73899,-67.12259,44,Jun,2005,Yes
6/2/2005,Baileys Mistake,PSP26.11,Mytilus,060205PSP26.11Myt,44.77503,-67.05173,0,Jun,2005,No
6/2/2005,Lubec Channel,PSP26.15,Mytilus,060205PSP26.15Myt,44.85891,-66.98028,53,Jun,2005,Yes
6/2/2005,Gove Pt.,PSP27.05,Mytilus,060205PSP27.05Myt,44.90545,-67.05621,0,Jun,2005,No
6/2/2005,Federal Hbr.,PSP27.08,Mytilus,060205PSP27.08Myt,44.85549,-67.07622,0,Jun,2005,No
6/2/2005,Race Pt.,PSP27.16,Mytilus,060205PSP27.16Myt,44.87479,-67.11548,46,Jun,2005,Yes
6/2/2005,Henry Pt.,PSP25.05,Mytilus,060205PSP25.05Myt,44.53132,-67.58777,0,Jun,2005,No
6/2/2005,Shoppee Pt.,PSP25.13,Mytilus,060205PSP25.13Myt,44.61523,-67.49666,0,Jun,2005,No
6/2/2005,Bare Cove,PSP25.17,Mytilus,060205PSP25.17Myt,44.61438,-67.43323,0,Jun,2005,No
6/2/2005,Bucks Hbr.,PSP25.21,Mytilus,060205PSP25.21Myt,44.6396,-67.37832,0,Jun,2005,No
6/2/2005,Starboard Is. Bar,PSP25.22,Mytilus,060205PSP25.22Myt,44.60696,-67.39595,0,Jun,2005,No
6/2/2005,Spinney Creek,PSP10.02,Mytilus,060205PSP10.02Myt,43.09612,-70.76781,183,Jun,2005,Yes
6/2/2005,Kittery Pt. Bridge,PSP10.03,Mytilus,060205PSP10.03Myt,43.0832,-70.71808,145,Jun,2005,Yes
6/2/2005,Ogunquit R.,PSP10.11,Mytilus,060205PSP10.11Myt,43.2503,-70.5954,752,Jun,2005,Yes
6/2/2005,Little R. Kennebunkport,PSP10.22,Mytilus,060205PSP10.22Myt,43.40226,-70.39882,613,Jun,2005,Yes
6/2/2005,Cape Porpoise,PSP10.2,Mytilus,060205PSP10.2Myt,43.36592,-70.43032,590,Jun,2005,Yes
6/2/2005,Mere Pt.,PSP11.21,Mytilus,060205PSP11.21Myt,43.82479,-70.02192,1575,Jun,2005,Yes
6/2/2005,Cousins Is. Bar,PSP11.09,Mytilus,060205PSP11.09Myt,43.77387,-70.14524,556,Jun,2005,Yes
6/2/2005,Waites Landing,PSP11.01,Mytilus,060205PSP11.01Myt,43.70651,-70.21726,72,Jun,2005,Yes
6/2/2005,Spurwink R.,PSP10.33,Mytilus,060205PSP10.33Myt,43.56632,-70.27305,732,Jun,2005,Yes
6/2/2005,Scarboro R.,PSP10.29,Mytilus,060205PSP10.29Myt,43.54459,-70.33231,460,Jun,2005,Yes
6/2/2005,York R.,PSP10.07,Mytilus,060205PSP10.07Myt,43.12727,-70.64426,824,Jun,2005,Yes
6/3/2005,Spinney Creek,PSP10.02,Mytilus,060305PSP10.02Myt,43.09612,-70.76781,0,Jun,2005,No
6/5/2005,Fifield Pt.,PSP19.1,Mytilus,060505PSP19.1Myt,44.16225,-68.70068,0,Jun,2005,No
6/6/2005,Graveyard Pt.,PSP15.2,Mytilus,060605PSP15.2Myt,43.8782,-69.52402,0,Jun,2005,No
6/6/2005,High Is.,PSP15.15,Mytilus,060605PSP15.15Myt,43.8874,-69.54745,47,Jun,2005,Yes
6/6/2005,Christmas Cove,PSP15.13,Mytilus,060605PSP15.13Myt,43.84756,-69.55702,50,Jun,2005,Yes
6/6/2005,Bristol Gut,PSP15.12,Mytilus,060605PSP15.12Myt,43.86204,-69.55872,60,Jun,2005,Yes
6/6/2005,Bay Pt.,PSP14.01,Mytilus,060605PSP14.01Myt,43.75479,-69.77623,0,Jun,2005,No
6/6/2005,Sagadahoc Bay,PSP14.03,Mytilus,060605PSP14.03Myt,43.75692,-69.75555,0,Jun,2005,No
6/6/2005,Indian Pt. Georgetown,PSP14.02,Mytilus,060605PSP14.02Myt,43.75329,-69.75399,0,Jun,2005,No
6/6/2005,Little R. Georgetown,PSP14.04,Mytilus,060605PSP14.04Myt,43.77558,-69.73642,0,Jun,2005,No
6/6/2005,Chamberlain,PSP15.23,Mytilus,060605PSP15.23Myt,43.88774,-69.47769,99,Jun,2005,Yes
6/6/2005,Pemaquid Pt.,PSP15.21,Mytilus,060605PSP15.21Myt,43.83186,-69.5139,46,Jun,2005,Yes
6/6/2005,Cable Area,PSP27.43,Mytilus,060605PSP27.43Myt,44.93407,-67.04828,43,Jun,2005,No
6/6/2005,Mathews Is.,PSP27.44,Mytilus,060605PSP27.44Myt,44.91431,-67.02524,47,Jun,2005,Yes
6/6/2005,Birch Pt. Perry,PSP27.4,Mytilus,060605PSP27.4Myt,44.91796,-67.07182,50,Jun,2005,Yes
6/6/2005,Leighton Pt.,PSP27.32,Mytilus,060605PSP27.32Myt,44.89754,-67.11312,48,Jun,2005,Yes
6/6/2005,Hallowell Is.,PSP27.25,Mytilus,060605PSP27.25Myt,44.87774,-67.1639,43,Jun,2005,No
6/6/2005,Edmunds Public Boat Ramp,PSP27.24,Mytilus,060605PSP27.24Myt,44.85744,-67.14813,0,Jun,2005,No
6/6/2005,Corea Hbr.,PSP23.07,Mytilus,060605PSP23.07Myt,44.39319,-67.97628,0,Jun,2005,No
6/6/2005,Over Pt.,PSP23.15,Mytilus,060605PSP23.15Myt,44.43563,-67.91168,0,Jun,2005,No
6/6/2005,Gleason Cove,PSP27.46,Mytilus,060605PSP27.46Myt,44.97084,-67.05254,0,Jun,2005,No
6/6/2005,Perry-Eastport Causeway,PSP27.45,Mytilus,060605PSP27.45Myt,44.94594,-67.03774,47,Jun,2005,Yes
6/6/2005,South Gouldsboro,PSP22.3,Mytilus,060605PSP22.3Myt,44.41331,-68.10916,47,Jun,2005,Yes
6/6/2005,Grindstone,PSP22.31,Mytilus,060605PSP22.31Myt,44.37213,-68.09061,235,Jun,2005,Yes
6/6/2005,Mosquito Hbr.,PSP22.33,Mytilus,060605PSP22.33Myt,44.37522,-68.0711,1378,Jun,2005,Yes
6/6/2005,West Pond Cove,PSP22.34,Mytilus,060605PSP22.34Myt,44.34343,-68.06095,57,Jun,2005,Yes
6/6/2005,East Pond Cove,PSP23.01,Mytilus,060605PSP23.01Myt,44.33762,-68.04779,66,Jun,2005,Yes
6/6/2005,Bar Hbr. Airport,PSP22.07,Mytilus,060605PSP22.07Myt,44.44243,-68.35756,0,Jun,2005,No
6/7/2005,Spinney Creek,PSP10.02,Mytilus,060705PSP10.02Myt,43.09612,-70.76781,44,Jun,2005,Yes
6/7/2005,Ames Cove,PSP16.15,Mytilus,060705PSP16.15Myt,43.97932,-69.36459,49,Jun,2005,Yes
6/7/2005,Garrison Is. Bar,PSP16.25,Mytilus,060705PSP16.25Myt,43.96986,-69.32865,42,Jun,2005,No
6/7/2005,Bar Hbr. Bar,PSP22.01,Mytilus,060705PSP22.01Myt,44.39342,-68.20833,0,Jun,2005,No
6/7/2005,Bass Hbr.,PSP21.09,Mytilus,060705PSP21.09Myt,44.23824,-68.34792,0,Jun,2005,No
6/7/2005,Duck Cove,PSP21.06,Mytilus,060705PSP21.06Myt,44.25551,-68.37878,61,Jun,2005,Yes
6/7/2005,Seal Cove Tremont,PSP21.04,Mytilus,060705PSP21.04Myt,44.28261,-68.40792,0,Jun,2005,No
6/7/2005,Moose R.,PSP26.09,Mytilus,060705PSP26.09Myt,44.73899,-67.12259,49,Jun,2005,Yes
6/7/2005,Baileys Mistake,PSP26.11,Mytilus,060705PSP26.11Myt,44.77503,-67.05173,0,Jun,2005,No
6/7/2005,West Quoddy Bar,PSP26.14,Mytilus,060705PSP26.14Myt,44.82427,-66.98447,0,Jun,2005,No
6/7/2005,Lubec Channel,PSP26.15,Mytilus,060705PSP26.15Myt,44.85891,-66.98028,49,Jun,2005,Yes
6/7/2005,Gove Pt.,PSP27.05,Mytilus,060705PSP27.05Myt,44.90545,-67.05621,43,Jun,2005,No
6/7/2005,Federal Hbr.,PSP27.08,Mytilus,060705PSP27.08Myt,44.85549,-67.07622,0,Jun,2005,No
6/7/2005,Race Pt.,PSP27.16,Mytilus,060705PSP27.16Myt,44.87479,-67.11548,0,Jun,2005,No
6/7/2005,Timber Pt.,PSP16.12,Mytilus,060705PSP16.12Myt,44.00908,-69.35513,45,Jun,2005,Yes
6/7/2005,Stones Pt.,PSP16.32,Mytilus,060705PSP16.32Myt,43.97,-69.27691,0,Jun,2005,No
6/7/2005,Kittery Pt. Bridge,PSP10.03,Mytilus,060705PSP10.03Myt,43.0832,-70.71808,264,Jun,2005,Yes
6/7/2005,York R.,PSP10.07,Mytilus,060705PSP10.07Myt,43.12727,-70.64426,683,Jun,2005,Yes
6/7/2005,Ogunquit R.,PSP10.11,Mytilus,060705PSP10.11Myt,43.2503,-70.5954,547,Jun,2005,Yes
6/7/2005,Cape Porpoise,PSP10.2,Mytilus,060705PSP10.2Myt,43.36592,-70.43032,415,Jun,2005,Yes
6/7/2005,Little R. Kennebunkport,PSP10.22,Mytilus,060705PSP10.22Myt,43.40226,-70.39882,374,Jun,2005,Yes
6/8/2005,Sebasco,PSP12.3,Mytilus,060805PSP12.3Myt,43.7637,-69.8616,892,Jun,2005,Yes
6/8/2005,Head Beach,PSP12.34,Mytilus,060805PSP12.34Myt,43.71711,-69.84999,316,Jun,2005,Yes
6/8/2005,Hermit Is.,PSP12.33,Mytilus,060805PSP12.33Myt,,,1188,Jun,2005,Yes
6/8/2005,Spruce Head,PSP17.06,Mytilus,060805PSP17.06Myt,44.00593,-69.12441,53,Jun,2005,Yes
6/8/2005,Howard Pt.,PSP16.4,Mytilus,060805PSP16.4Myt,43.94755,-69.27711,44,Jun,2005,Yes
6/8/2005,Port Clyde,PSP16.41,Mytilus,060805PSP16.41Myt,43.92526,-69.259,45,Jun,2005,Yes
6/8/2005,Martinsville,PSP17.01,Mytilus,060805PSP17.01Myt,43.94277,-69.23016,0,Jun,2005,No
6/8/2005,Tenants Hbr.,PSP17.03,Mytilus,060805PSP17.03Myt,43.96462,-69.20906,0,Jun,2005,No
6/8/2005,Spinney Creek,PSP10.02,Mytilus,060805PSP10.02Myt,43.09612,-70.76781,38,Jun,2005,No
6/8/2005,Flying Pt.,PSP11.17,Mytilus,060805PSP11.17Myt,43.8097,-70.06895,749,Jun,2005,Yes
6/8/2005,Harraseeket R.,PSP11.16,Mytilus,060805PSP11.16Myt,43.81844,-70.10812,1165,Jun,2005,Yes
6/8/2005,Henry Pt.,PSP25.05,Mytilus,060805PSP25.05Myt,44.53132,-67.58777,0,Jun,2005,No
6/8/2005,Shoppee Pt.,PSP25.13,Mytilus,060805PSP25.13Myt,44.61523,-67.49666,0,Jun,2005,No
6/8/2005,Bare Cove,PSP25.17,Mytilus,060805PSP25.17Myt,44.61438,-67.43323,0,Jun,2005,No
6/8/2005,Bucks Hbr.,PSP25.21,Mytilus,060805PSP25.21Myt,44.6396,-67.37832,0,Jun,2005,No
6/8/2005,Starboard Is. Bar,PSP25.22,Mytilus,060805PSP25.22Myt,44.60696,-67.39595,0,Jun,2005,No
6/8/2005,Blue Hill Falls,PSP19.33,Mytilus,060805PSP19.33Myt,44.37713,-68.5612,0,Jun,2005,No
6/8/2005,Flye Pt.,PSP19.29,Mytilus,060805PSP19.29Myt,44.25945,-68.51954,0,Jun,2005,No
6/8/2005,Naskeag Hbr.,PSP19.3,Mytilus,060805PSP19.3Myt,44.22853,-68.53441,0,Jun,2005,No
6/8/2005,Deer Isle Causeway,PSP19.26,Mytilus,060805PSP19.26Myt,44.27732,-68.6784,0,Jun,2005,No
6/8/2005,Stonington,PSP19.15,Mytilus,060805PSP19.15Myt,44.15419,-68.65947,0,Jun,2005,No
6/8/2005,Bear Is. Phippsburg,PSP12.28,Mytilus,060805PSP12.28Myt,43.78556,-69.87415,3023,Jun,2005,Yes
6/9/2005,Guard Pt.,PSP24.09,Mytilus,060905PSP24.09Myt,44.54887,-67.77145,0,Jun,2005,No
6/9/2005,Oak Pt. Harrington,PSP24.04,Mytilus,060905PSP24.04Myt,44.57107,-67.83685,0,Jun,2005,No
6/9/2005,Ray Pt.,PSP24.03,Mytilus,060905PSP24.03Myt,44.54291,-67.81397,0,Jun,2005,No
6/9/2005,Reeds Is.,PSP14.34,Mytilus,060905PSP14.34Myt,43.827,-69.58,40,Jun,2005,No
