Time,Var,Value
1992.3986,Tbot_anom,-2.6167
1992.7783,Tbot_anom,-0.9548
1993.2720,Tbot_anom,-0.9618
1994.4290,Tbot_anom,0.1424
1994.5312,Tbot_anom,-0.3629
1994.7742,Tbot_anom,-0.0930
1994.8728,Tbot_anom,0.6074
1995.0337,Tbot_anom,1.1938
1995.1593,Tbot_anom,0.0003
1995.2783,Tbot_anom,0.0648
1995.3670,Tbot_anom,0.3590
1995.4412,Tbot_anom,-0.4540
1995.5363,Tbot_anom,0.4900
1995.5812,Tbot_anom,0.1823
1995.7566,Tbot_anom,1.5955
1996.1567,Tbot_anom,-0.2415
1996.2999,Tbot_anom,-0.7153
1996.3640,Tbot_anom,-0.5989
1996.4020,Tbot_anom,-0.6049
1996.4384,Tbot_anom,-0.4998
1996.4754,Tbot_anom,-0.3184
