sp_code,COMMON_NAME,SCIENTIFIC_NAME,NODC_ORDER,FAMILY,COMMON_FAMILY,GROUP_CODE,GROUP_NAME,SUPERGROUP_CODE,SUPERGROUP_NAME
8810080105,LONGJAW SQUIRRELFISH,HOLOCENTRUS MARIANUS,Beryciformes,Holocentridae,squirrelfishes,,OTHER FISHES,25,OTHER FISHES
8810080106,DUSKY SQUIRRELFISH,HOLOCENTRUS VEXILLARIUS,Beryciformes,Holocentridae,squirrelfishes,,OTHER FISHES,25,OTHER FISHES
8810080201,BLACKBAR SOLDIERFISH,MYRIPRISTIS JACOBUS,Beryciformes,Holocentridae,squirrelfishes,,OTHER FISHES,25,OTHER FISHES
8810080301,BIGEYE SOLDIERFISH,OSTICHTHYS TRACHYPOMA,Beryciformes,Holocentridae,squirrelfishes,,OTHER FISHES,25,OTHER FISHES
8810080401,CARDINAL SOLDIERFISH,PLECTRYPOPS RETROSPINIS,Beryciformes,Holocentridae,squirrelfishes,,OTHER FISHES,25,OTHER FISHES
8810080601,SPINYCHEEK SOLDIERFISH,CORNIGER SPINOSUS,Beryciformes,Holocentridae,squirrelfishes,,OTHER FISHES,25,OTHER FISHES
8811030201,BUCKLER DORY,ZENOPSIS CONCHIFERA,Zeiformes,Zeidae,dories,,OTHER FISHES,25,OTHER FISHES
8811030203,MIRROR DORY,ZENOPSIS NEBULOSA,Zeiformes,Zeidae,dories,,OTHER FISHES,25,OTHER FISHES
8811060100,BOARFISH GENUS,ANTIGONIA SPP.,Zeiformes,Caproidae,boarfishes,,OTHER FISHES,25,OTHER FISHES
8811060101,DEEPBODY BOARFISH,ANTIGONIA CARPOS,Zeiformes,Caproidae,boarfishes,,OTHER FISHES,25,OTHER FISHES
8811060102,SHORTSPINE BOARFISH,ANTIGONIA COMBATIA,Zeiformes,Caproidae,boarfishes,,OTHER FISHES,25,OTHER FISHES
8813010101,OPAH,LAMPRIS REGIUS,Lampriformes,Lampridae,opahs,,OTHER FISHES,25,OTHER FISHES
8815010101,CRESTFISH,LOPHOTUS LACEPEDEI,Lampriformes,Lophotidae,crestfishes,,OTHER FISHES,25,OTHER FISHES
8815010201,UNICORNFISH,EUMECICHTHYS FISKI,Lampriformes,Lophotidae,crestfishes,,OTHER FISHES,25,OTHER FISHES
8815020000,RIBBONFISH FAMILY,TRACHIPTERIDAE,Lampriformes,Trachipteridae,ribbonfishes,,OTHER FISHES,25,OTHER FISHES
8815020101,KING OF THE SALMON,TRACHIPTERUS ALTIVELIS,Lampriformes,Trachipteridae,ribbonfishes,,OTHER FISHES,25,OTHER FISHES
8815020103,TAPERTAIL RIBBONFISH,TRACHIPTERUS FUKUZAKII,Lampriformes,Trachipteridae,ribbonfishes,,OTHER FISHES,25,OTHER FISHES
8815020201,POLKA-DOT RIBBONFISH,DESMODEMA POLYSTICTUM,Lampriformes,Trachipteridae,ribbonfishes,,OTHER FISHES,25,OTHER FISHES
8815020301,SCALLOPED RIBBONFISH,ZU CRISTATUS,Lampriformes,Trachipteridae,ribbonfishes,,OTHER FISHES,25,OTHER FISHES
8815030101,OARFISH,REGALECUS GLESNE,Lampridae,Regalecidae,oarfishes,,OTHER FISHES,25,OTHER FISHES
8816010101,TUBE-EYE,STYLEPHORUS CHORDATUS,Lampridae,Stylephoridae,tube-eyes,,OTHER FISHES,25,OTHER FISHES
8818010000,STICKLEBACK FAMILY,GASTEROSTEIDAE,Gasterosteiformes,Gasterosteidae,sticklebacks,,OTHER FISHES,25,OTHER FISHES
8818010101,THREESPINE STICKLEBACK,GASTEROSTEUS ACULEATUS,Gasterosteiformes,Gasterosteidae,sticklebacks,,OTHER FISHES,25,OTHER FISHES
8818010102,BLACKSPOTTED STICKLEBACK,GASTEROSTEUS WHEATLANDI,Gasterosteiformes,Gasterosteidae,sticklebacks,,OTHER FISHES,25,OTHER FISHES
8818010201,NINESPINE STICKLEBACK,PUNGITIUS PUNGITIUS,Gasterosteiformes,Gasterosteidae,sticklebacks,,OTHER FISHES,25,OTHER FISHES
8818010301,FOURSPINE STICKLEBACK,APELTES QUADRACUS,Gasterosteiformes,Gasterosteidae,sticklebacks,,OTHER FISHES,25,OTHER FISHES
8818020101,TUBE-SNOUT,AULORHYNCHUS FLAVIDUS,Gasterosteiformes,Gasterosteidae,sticklbacks,,OTHER FISHES,25,OTHER FISHES
8819010101,TRUMPETFISH,AULOSTOMUS MACULATUS,Gasterosteiformes,Aulostomidae,trumpetfishes,,OTHER FISHES,25,OTHER FISHES
8819020100,CORNETFISH GENUS,FISTULARIA SPP.,Gasterosteiformes,Fistulariidae,cornetfishes,,OTHER FISHES,25,OTHER FISHES
8819020101,BLUESPOTTED CORNETFISH,FISTULARIA TABACARIA,Gasterosteiformes,Fistulariidae,cornetfishes,,OTHER FISHES,25,OTHER FISHES
8819020103,RED CORNETFISH,FISTULARIA PETIMBA,Gasterosteiformes,Fistulariidae,cornetfishes,,OTHER FISHES,25,OTHER FISHES
8819030100,SNIPEFISH GENUS,MACRORHAMPHOSUS SPP.,Gasterosteiformes,Centriscidae,snipefishes,,OTHER FISHES,25,OTHER FISHES
8819030101,LONGSPINE SNIPEFISH,MACRORHAMPHOSUS SCOLOPAX,Gasterosteiformes,Centriscidae,snipefishes,,OTHER FISHES,25,OTHER FISHES
8819030102,SLENDER SNIPEFISH,MACRORHAMPHOSUS GRACILIS,Gasterosteiformes,Centriscidae,snipefishes,,OTHER FISHES,25,OTHER FISHES
8820020000,PIPEFISH FAMILY,SYNGNATHIDAE,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020101,BAY PIPEFISH,SYNGNATHUS GRISEOLINEATUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020102,DUSKY PIPEFISH,SYNGATHUS FLORIDAE,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020103,NORTHERN PIPEFISH,SYNGNATHUS FUSCUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020104,CHAIN PIPEFISH,SNYGNATHUS LOUISIANAE,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020105,PUGNOSE PIPEFISH,BRYX DUNCKERI,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020106,SHORTFIN PIPEFISH,COSMOCAMPUS ELUCENS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020108,SARGASSUM PIPEFISH,SNYGNATHUS PELAGICUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020110,BARRED PIPEFISH,SYNGNATHUS AULISCUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020111,KELP PIPEFISH,SYNGNATHUS CALIFORNIENSIS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020112,DWARF PIPEFISH,COSMOCAMPUS HILDEBRANDI,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020113,GULF PIPEFISH,SYNGNATHUS SCOVELLI,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020200,SEAHORSE GENUS,HIPPOCAMPUS SPP.,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020201,LINED SEAHORSE,HIPPOCAMPUS ERECTUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020202,OFFSHORE SEAHORSE,HIPPOCAMPUS OBTUSUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020204,LONGSNOUT SEAHORSE,HIPPOCAMPUS REIDI,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020205,DWARF SEAHORSE,HIPPOCAMPUS ZOSTERAE,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020206,PACIFIC SEAHORSE,HIPPOCAMPUS INGENS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020401,WHITENOSE PIPEFISH,COSMOCAMPUS ALBIROSTRIS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020402,DEEPWATER PIPEFISH,COSMOCAMPUS PROFUNDUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020403,CRESTED PIPEFISH,COSMOCAMPUS BRACHYCEPHALUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020501,INSULAR PIPEFISH,ANARCHOPTERUS TECTUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020502,BANDED PIPEFISH,MICROGNATHUS CRINITUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020503,FRINGED PIPEFISH,ARCHANOPTERUS CRINIGER,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8820020701,OPOSSUM PIPEFISH,MICROPHIS BRACHYURUS,Gasterosteiformes,Sygnathidae,pipefishes,,OTHER FISHES,25,OTHER FISHES
8826010000,SCORPIONFISH FAMILY,SCORPAENIDAE,Scorpaeniformes,Scorpaenidae,scorpionfishes,,OTHER FISHES,25,OTHER FISHES
8826010100,ROCKFISH GENUS,SEBASTES,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010101,ROUGHEYE ROCKFISH,SEBASTES ALEUTIANUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010102,PACIFIC OCEAN PERCH,SEBASTES ALUTUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010103,BROWN ROCKFISH,SEBASTES AURICULATUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,046,BROWN ROCKFISH,35,ROCKFISHES
8826010104,AURORA ROCKFISH,SEBASTES AURORA,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010105,REDBANDED ROCKFISH,SEBASTES BABCOCKI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010106,SILVERGRAY ROCKFISH,SEBASTES BREVISPINIS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010107,SHORTRAKER ROCKFISH,SEBASTES BOREALIS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010108,COPPER ROCKFISH,SEBASTES CAURINUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,047,COPPER ROCKFISH,35,ROCKFISHES
8826010109,DUSKY ROCKFISH,SEBASTES CILIATUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010110,DARKBLOTCHED ROCKFISH,SEBASTES CRAMERI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010111,SPLITNOSE ROCKFISH,SEBASTES DIPLOPROA,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010112,GREENSTRIPED ROCKFISH,SEBASTES ELONGATUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010113,PUGET SOUND ROCKFISH,SEBASTES EMPHAEUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010114,WIDOW ROCKFISH,SEBASTES ENTOMELAS,Scorpaeniformes,Scorpaenidae,scorpionfishes,048,WIDOW ROCKFISH,35,ROCKFISHES
8826010115,YELLOWTAIL ROCKFISH,SEBASTES FLAVIDUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,049,YELLOWTAIL ROCKFISH,35,ROCKFISHES
8826010117,CHILIPEPPER ROCKFISH,SEBASTES GOODEI,Scorpaeniformes,Scorpaenidae,scorpionfishes,050,CHILIPEPPER ROCKFISH,35,ROCKFISHES
8826010118,ROSETHORN ROCKFISH,SEBASTES HELVOMACULATUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010119,SHORTBELLY ROCKFISH,SEBASTES JORDANI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010120,QUILLBACK ROCKFISH,SEBASTES MALIGER,Scorpaeniformes,Scorpaenidae,scorpionfishes,051,QUILLBACK ROCKFISH,35,ROCKFISHES
8826010121,BLACK ROCKFISH,SEBASTES MELANOPS,Scorpaeniformes,Scorpaenidae,scorpionfishes,052,BLACK ROCKFISH,35,ROCKFISHES
8826010122,BLACKGILL ROCKFISH,SEBASTES MELANOSTOMUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010123,VERMILION ROCKFISH,SEBASTES MINIATUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010124,BLUE ROCKFISH,SEBASTES MYSTINUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,053,BLUE ROCKFISH,35,ROCKFISHES
8826010125,CHINA ROCKFISH,SEBASTES NEBULOSUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010126,TIGER ROCKFISH,SEBASTES NIGROCINCTUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010127,BOCACCIO,SEBASTES PAUCISPINIS,Scorpaeniformes,Scorpaenidae,scorpionfishes,054,BOCACCIO,35,ROCKFISHES
8826010128,CANARY ROCKFISH,SEBASTES PINNIGER,Scorpaeniformes,Scorpaenidae,scorpionfishes,055,CANARY ROCKFISH,35,ROCKFISHES
8826010130,REDSTRIPE ROCKFISH,SEBASTES PRORIGER,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010131,YELLOWMOUTH ROCKFISH,SEBASTES REEDI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010132,ROSY ROCKFISH,SEBASTES ROSACEUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010134,YELLOWEYE ROCKFISH,SEBASTES RUBERRIMUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010135,STRIPETAIL ROCKFISH,SEBASTES SAXICOLA,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010137,PYGMY ROCKFISH,SEBASTES WILSONI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010138,SHARPCHIN ROCKFISH,SEBASTES ZACENTRUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010139,GOLDEN REDFISH,SEBASTES NORVEGICUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,,OTHER FISHES,25,OTHER FISHES
8826010140,BLACK AND YELLOW ROCKFISH,SEBASTES CHRYSOMELAS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010142,KELP ROCKFISH,SEBASTES ATROVIRENS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010143,GREENSPOTTED ROCKFISH,SEBASTES CHLOROSTICTUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,056,GREENSPOTTED ROCKFISH,35,ROCKFISHES
8826010144,STARRY ROCKFISH,SEBASTES CONSTELLATUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010145,CALICO ROCKFISH,SEBASTES DALLI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010146,PINK ROCKFISH,SEBASTES EOS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010147,BRONZESPOTTED ROCKFISH,SEBASTES GILLI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010148,SQUARESPOT ROCKFISH,SEBASTES HOPKINSI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010149,COW ROCKFISH,SEBASTES LEVIS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010150,MEXICAN ROCKFISH,SEBASTES MACDONALDI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010151,DEEPWATER REDFISH,SEBASTES MENTELLA,Scorpaeniformes,Scorpaenidae,scorpionfishes,,OTHER FISHES,25,OTHER FISHES
8826010152,SPECKLED ROCKFISH,SEBASTES OVALIS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010153,CHAMELEON ROCKFISH,SEBASTES PHILLIPSI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010154,GRASS ROCKFISH,SEBASTES RASTRELLIGER,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010155,FLAG ROCKFISH,SEBASTES RUBRININCUTS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010156,BANK ROCKFISH,SEBASTES RUFUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010157,HALFBANDED ROCKFISH,SEBASTES SEMICINCTUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010158,OLIVE ROCKFISH,SEBASTES SERRANOIDES,Scorpaeniformes,Scorpaenidae,scorpionfishes,057,OLIVE ROCKFISH,35,ROCKFISHES
8826010159,TREEFISH,SEBASTES SERRICEPS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010160,HONEYCOMB ROCKFISH,SEBASTES UMBROSUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010161,WHITEBELLY ROCKFISH,SEBASTES VEXILLARIS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010162,GOPHER ROCKFISH,SEBASTES CARNATUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,058,GOPHER ROCKFISH,35,ROCKFISHES
8826010163,SWORDSPINE ROCKFISH,SEBASTES ENSIFER,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010164,FRECKLED ROCKFISH,SEBASTES LENTIGINOSUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010165,PINKROSE ROCKFISH,SEBASTES SIMULATOR,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010166,GREENBLOTCHED ROCKFISH,SEBASTES ROSENBLATTI,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010167,DWARF RED ROCKFISH,SEBASTES RUFINANUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010201,SHORTSPINE THORNYHEAD,SEBASTOLOBUS ALASCANUS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
8826010202,LONGSPINE THORNYHEAD,SEBASTOLOBUS ALTIVELIS,Scorpaeniformes,Scorpaenidae,scorpionfishes,059,OTHER ROCKFISHES,35,ROCKFISHES
1000000000,UNIDENTIFIED FISH,UNIDENTIFIED FISH,Unknown,Unknown,unidentified fishes,,OTHER FISHES,25,OTHER FISHES
1000000001,UNIDENTIFIED (BOTTOM FISH),UNIDENTIFIED SHARK,Unknown,Unknown,unidentified bottom fishes,,OTHER FISHES,25,OTHER FISHES
1000000002,UNIDENTIFIED (SHARKS),UNIDENTIFIED SURFACE FISH,,,unidentified sharks,002,OTHER SHARKS,01,CARTILAGINOUS FISHES
1000000003,UNIDENTIFIED (SURFACE FISH),UNIDENTIFIED BOTTOM FISH,Unknown,Unknown,unidentified surface fishes,,OTHER FISHES,25,OTHER FISHES
8603010000,LAMPREY FAMILY,Petromyzontidae,Petromyzontiformes,Petromyzontidae,lampreys,,OTHER FISHES,25,OTHER FISHES
8603010101,PACIFIC LAMPREY,ENTOSPHENUS TRIDENTATUS,Petromyzontiformes,Petromyzontidae,lampreys,,OTHER FISHES,25,OTHER FISHES
8747010805,FLATIRON HERRING,HARENGULA THRISSINA,Clupeiformes,Clupeidae,herrings,005,HERRINGS,03,HERRINGS
8747010901,DWARF HERRING,JENKINSIA LAMPROTAENIA,Clupeiformes,Clupeidae,herrings,,HERRINGS,03,HERRINGS
8747010902,LITTLE-EYE HERRING,JENKINSIA MAJUA,Clupeiformes,Clupeidae,herrings,,HERRINGS,03,HERRINGS
8747011002,ORANGESPOT SARDINE,SARDINELLA BRASILIENSIS,Clupeiformes,Clupeidae,herrings,,HERRINGS,03,HERRINGS
8747011003,SPANISH SARDINE,SARDINELLA AURITA,Clupeiformes,Clupeidae,herrings,,HERRINGS,03,HERRINGS
8747020000,ANCHOVY FAMILY,ENGRAULIDAE,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020101,NORTHERN ANCHOVY,ENGRAULIS MORDAX,Clupeiformes,Engraulidae,anchovies,006,NORTHERN ANCHOVY,27,ANCHOVIES
8747020102,CAMIGUANA ANCHOVY,ENGRAULIS ESTAUQUAE,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020103,SILVER ANCHOVY,ENGRAULIS EURYSTOLE,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020200,ANCHOVY GENUS,ANCHOA SPP.,Clupeiformes,Engraulidae,anchovies,007,OTHER ANCHOVIES,27,ANCHOVIES
8747020201,STRIPED ANCHOVY,ANCHOA HEPSETUS,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020202,BAY ANCHOVY,ANCHOA MITCHILLI,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020203,CUBAN ANCHOVY,ANCHOA CUBANA,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020204,BIGEYE ANCHOVY,ANCHOA LAMPROTAENIA,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020205,DUSKY ANCHOVY,ANCHOA LYOLEPIS,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020206,LONGNOSE ANCHOVY,ANCHOA NASUTA,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020209,KEY ANCHOVY,ANCHOA CAYORUM,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020210,DEEPBODY ANCHOVY,ANCHOA COMPRESSA,Clupeiformes,Engraulidae,anchovies,007,OTHER ANCHOVIES,27,ANCHOVIES
8747020211,SLOUGH ANCHOVY,ANCHOA DELICATISSIMA,Clupeiformes,Engraulidae,anchovies,007,OTHER ANCHOVIES,27,ANCHOVIES
8747020212,NEW JERSEY ANCHOVY,ANCHOA DUODECIUM,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020304,FLAT ANCHOVY,ANCHOVIELLA PERFASCIATA,Clupeiformes,Engraulidae,anchovies,,OTHER FISHES,25,OTHER FISHES
8747020402,ANCHOVETA,CETENGRAULIS MYSTICETUS,Clupeiformes,Engraulidae,anchovies,007,OTHER ANCHOVIES,27,ANCHOVIES
8755010000,TROUT FAMILY,SALMONIDAE,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010106,LAKE WHITEFISH,COREGONUS CLUPEAFORMIS,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010200,SALMON GENUS,ONCORHYNCHUS SPP.,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010201,PINK SALMON,ONCORHYNCHUS GORBUSCHA,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010202,CHUM SALMON,ONCORHYNCHUS KETA,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010203,COHO SALMON,ONCORHYNCHUS KISUTCH,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010205,SOCKEYE SALMON,ONCORHYNCHUS NERKA,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010206,CHINOOK SALMON,ONCORHYNCHUS TSHAWYTSCHA,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010301,CUTTHROAT TROUT,ONCORHYNCHUS CLARKI,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010302,RAINBOW TROUT,ONCORHYNCHUS MYKISS,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010305,ATLANTIC SALMON,SALMO SALAR,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010306,BROWN TROUT,SALMO TRUTTA,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010401,DOLLY VARDEN,SALVELINUS MALMA,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010402,ARCTIC CHAR,SALVELINUS ALPINUS,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755010404,BROOK TROUT,SALVELINUS FONTINALIS,Salmoniformes,Salmonidae,trouts,,OTHER FISHES,25,OTHER FISHES
8755030000,SMELT FAMILY,OSMERIDAE,Salmoniformes,Osmeridae,smelts,,OTHER FISHES,25,OTHER FISHES
8755030101,SURF SMELT,HYPOMESUS PRETIOSUS,Salmoniformes,Osmeridae,smelts,008,SURF SMELT,28,SMELTS
8755030103,DELTA SMELT,HYPOMESUS TRANSPACIFICUS,Salmoniformes,Osmeridae,smelts,009,OTHER SMELTS,28,SMELTS
8755030201,CAPELIN,MALLOTUS VILLOSUS,Salmoniformes,Osmeridae,smelts,,OTHER FISHES,25,OTHER FISHES
8755030302,RAINBOW SMELT,OSMERUS MORDAX,Salmoniformes,Osmeridae,smelts,,OTHER FISHES,25,OTHER FISHES
